customer_id,gender,region,age,age_cleaned,age_group,age_missing_flag,age_model,age_treatment_method,product_name,category,unit_price,quantity,total_price,shipping_fee,shipping_status,order_date,year,month,year_month
CUST0258,Female,West,39,39,35-44,0,39,Original,Monitor,Electronics,300.00,1,300.00,9.04,Delivered,2023-07-23,2023,7,2023-07
CUST0133,Female,East,47,47,45-54,0,47,Original,Smartwatch,Wearables,200.00,1,200.00,12.27,In Transit,2023-12-13,2023,12,2023-12
CUST0271,Male,South,46,46,45-54,0,46,Original,Keyboard,Accessories,50.00,5,250.00,19.63,In Transit,2023-05-22,2023,5,2023-05
CUST0121,Female,North,66,66,65+,0,66,Original,Keyboard,Accessories,50.00,3,150.00,10.21,Returned,2023-12-12,2023,12,2023-12
CUST0028,Male,East,50,50,45-54,0,50,Original,Monitor,Electronics,300.00,4,1200.00,14.64,In Transit,2023-01-28,2023,1,2023-01
CUST0125,Male,East,,46,45-54,1,46,Recovered from same Customer ID,Smartwatch,Wearables,200.00,3,600.00,6.36,Returned,2023-11-28,2023,11,2023-11
CUST0137,Female,East,19,19,18-24,0,19,Original,Monitor,Electronics,300.00,3,900.00,9.79,Delivered,2023-12-02,2023,12,2023-12
CUST0240,Male,West,39,39,35-44,0,39,Original,Keyboard,Accessories,50.00,1,50.00,6.14,Delivered,2023-05-29,2023,5,2023-05
CUST0268,Male,East,21,21,18-24,0,21,Original,Monitor,Electronics,300.00,4,1200.00,10.03,In Transit,2023-05-16,2023,5,2023-05
CUST0066,Female,South,37,37,35-44,0,37,Original,Headphones,Accessories,100.00,3,300.00,9.91,In Transit,2023-08-01,2023,8,2023-08
CUST0068,Male,South,64,64,55-64,0,64,Original,Mouse,Accessories,30.00,1,30.00,19.22,In Transit,2023-07-31,2023,7,2023-07
CUST0221,Male,North,,33,25-34,1,33,Recovered from same Customer ID,Keyboard,Accessories,50.00,3,150.00,10.81,In Transit,2023-07-11,2023,7,2023-07
CUST0266,Male,North,29,29,25-34,0,29,Original,Laptop,Electronics,1500.00,2,3000.00,16.23,Delivered,2023-01-26,2023,1,2023-01
CUST0129,Male,South,,66,65+,1,66,Recovered from same Customer ID,Smartphone,Electronics,800.00,5,4000.00,15.97,Delivered,2023-11-14,2023,11,2023-11
CUST0113,Male,South,38,38,35-44,0,38,Original,Monitor,Electronics,300.00,5,1500.00,19.39,Returned,2023-02-26,2023,2,2023-02
CUST0240,Male,West,39,39,35-44,0,39,Original,Smartphone,Electronics,800.00,3,2400.00,9.92,In Transit,2023-07-26,2023,7,2023-07
CUST0003,Male,South,63,63,55-64,0,63,Original,Smartwatch,Wearables,200.00,4,800.00,10.23,In Transit,2023-06-07,2023,6,2023-06
CUST0272,Female,South,52,52,45-54,0,52,Original,Smartphone,Electronics,800.00,1,800.00,10.65,Delivered,2023-05-29,2023,5,2023-05
CUST0276,Male,South,66,66,65+,0,66,Original,Monitor,Electronics,300.00,5,1500.00,8.06,Delivered,2023-06-11,2023,6,2023-06
CUST0209,Male,North,63,63,55-64,0,63,Original,Keyboard,Accessories,50.00,5,250.00,5.88,Delivered,2023-02-12,2023,2,2023-02
CUST0014,Male,South,20,20,18-24,0,20,Original,Monitor,Electronics,300.00,1,300.00,7.32,Returned,2023-12-18,2023,12,2023-12
CUST0186,Male,South,55,55,55-64,0,55,Original,Smartphone,Electronics,800.00,1,800.00,18.74,Returned,2023-07-17,2023,7,2023-07
CUST0198,Male,East,56,56,55-64,0,56,Original,Laptop,Electronics,1500.00,2,3000.00,19.05,Returned,2023-05-20,2023,5,2023-05
CUST0043,Male,North,22,22,18-24,0,22,Original,Keyboard,Accessories,50.00,4,200.00,11.99,Delivered,2023-01-04,2023,1,2023-01
CUST0071,Male,East,46,46,45-54,0,46,Original,Monitor,Electronics,300.00,1,300.00,6.17,In Transit,2023-12-10,2023,12,2023-12
CUST0131,Female,East,67,67,65+,0,67,Original,Smartphone,Electronics,800.00,3,2400.00,7.30,In Transit,2023-11-17,2023,11,2023-11
CUST0131,Female,North,67,67,65+,0,67,Original,Laptop,Electronics,1500.00,4,6000.00,18.27,Unknown,2023-08-26,2023,8,2023-08
CUST0232,Female,Unknown,44,44,35-44,0,44,Original,Laptop,Electronics,1500.00,1,1500.00,12.37,In Transit,2023-02-10,2023,2,2023-02
CUST0109,Male,South,57,57,55-64,0,57,Original,Smartwatch,Wearables,200.00,3,600.00,5.88,Delivered,2023-01-10,2023,1,2023-01
CUST0189,Male,North,38,38,35-44,0,38,Original,Keyboard,Accessories,50.00,5,250.00,12.92,Returned,2023-07-19,2023,7,2023-07
CUST0299,Female,South,58,58,55-64,0,58,Original,Mouse,Accessories,30.00,2,60.00,9.71,Returned,2023-03-27,2023,3,2023-03
CUST0270,Male,Unknown,64,64,55-64,0,64,Original,Smartwatch,Wearables,200.00,5,1000.00,19.00,Returned,2023-08-20,2023,8,2023-08
CUST0031,Male,West,67,67,65+,0,67,Original,Mouse,Accessories,30.00,3,90.00,7.63,Delivered,2023-07-22,2023,7,2023-07
CUST0240,Male,West,39,39,35-44,0,39,Original,Mouse,Accessories,30.00,5,150.00,5.60,Returned,2023-10-10,2023,10,2023-10
CUST0176,Male,West,51,51,45-54,0,51,Original,Keyboard,Accessories,50.00,4,200.00,19.42,In Transit,2023-05-30,2023,5,2023-05
CUST0252,Female,East,55,55,55-64,0,55,Original,Smartwatch,Wearables,200.00,5,1000.00,13.29,Delivered,2023-10-16,2023,10,2023-10
CUST0225,Female,East,,65,65+,1,65,Recovered from same Customer ID,Mouse,Accessories,30.00,3,90.00,15.46,In Transit,2023-05-04,2023,5,2023-05
CUST0238,Male,West,26,26,25-34,0,26,Original,Mouse,Accessories,30.00,2,60.00,16.34,Returned,2023-11-02,2023,11,2023-11
CUST0276,Female,North,66,66,65+,0,66,Original,Headphones,Accessories,100.00,4,400.00,7.41,Delivered,2023-01-09,2023,1,2023-01
CUST0255,Female,West,39,39,35-44,0,39,Original,Monitor,Electronics,300.00,1,300.00,13.28,Delivered,2023-02-20,2023,2,2023-02
CUST0133,Male,East,47,47,45-54,0,47,Original,Smartphone,Electronics,800.00,4,3200.00,8.88,In Transit,2023-07-31,2023,7,2023-07
CUST0097,Male,East,34,34,25-34,0,34,Original,Smartwatch,Wearables,200.00,3,600.00,5.87,Returned,2023-06-25,2023,6,2023-06
CUST0239,Male,Unknown,35,35,35-44,0,35,Original,Headphones,Accessories,100.00,4,400.00,11.97,In Transit,2023-03-15,2023,3,2023-03
CUST0226,Male,West,43,43,35-44,0,43,Original,Headphones,Accessories,100.00,2,200.00,15.85,Returned,2023-10-08,2023,10,2023-10
CUST0068,Female,North,64,64,55-64,0,64,Original,Keyboard,Accessories,50.00,5,250.00,13.30,Returned,2023-07-02,2023,7,2023-07
CUST0149,Female,East,40,40,35-44,0,40,Original,Monitor,Electronics,300.00,4,1200.00,17.21,In Transit,2023-07-30,2023,7,2023-07
CUST0257,Female,Unknown,54,54,45-54,0,54,Original,Mouse,Accessories,30.00,2,60.00,19.03,In Transit,2023-01-11,2023,1,2023-01
CUST0299,Female,North,58,58,55-64,0,58,Original,Smartwatch,Wearables,200.00,4,800.00,9.43,Returned,2023-08-03,2023,8,2023-08
CUST0123,Male,North,52,52,45-54,0,52,Original,Smartwatch,Wearables,200.00,2,400.00,5.97,In Transit,2023-09-25,2023,9,2023-09
CUST0231,Female,North,,,Unknown,1,49,Unknown for age analysis; median-imputed for modeling only,Laptop,Electronics,1500.00,5,7500.00,5.11,Returned,2023-11-30,2023,11,2023-11
CUST0217,Male,South,18,18,18-24,0,18,Original,Mouse,Accessories,30.00,3,90.00,11.70,Unknown,2023-10-20,2023,10,2023-10
CUST0142,Male,East,32,32,25-34,0,32,Original,Headphones,Accessories,100.00,5,500.00,12.38,Returned,2023-01-01,2023,1,2023-01
CUST0200,Female,North,68,68,65+,0,68,Original,Smartphone,Electronics,800.00,4,3200.00,17.32,Returned,2023-08-05,2023,8,2023-08
CUST0079,Male,West,26,26,25-34,0,26,Original,Smartwatch,Wearables,200.00,2,400.00,7.14,Returned,2023-01-04,2023,1,2023-01
CUST0201,Female,South,49,49,45-54,0,49,Original,Headphones,Accessories,100.00,1,100.00,17.21,In Transit,2023-01-05,2023,1,2023-01
CUST0133,Male,East,47,47,45-54,0,47,Original,Laptop,Electronics,1500.00,1,1500.00,19.19,Delivered,2023-04-01,2023,4,2023-04
CUST0055,Female,North,,45,45-54,1,45,Recovered from same Customer ID,Mouse,Accessories,30.00,5,150.00,19.35,Delivered,2023-10-20,2023,10,2023-10
CUST0023,Female,South,29,29,25-34,0,29,Original,Laptop,Electronics,1500.00,5,7500.00,10.36,Returned,2023-01-07,2023,1,2023-01
CUST0040,Male,Unknown,29,29,25-34,0,29,Original,Smartwatch,Wearables,200.00,1,200.00,7.53,Delivered,2023-01-30,2023,1,2023-01
